id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
hhvkdRdWt1F,Dual Algorithmic Reasoning,"['Algorithmic Reasoning', 'Deep Learning for Graphs']","[5, 3, 5, 1, 3, 5]","[3, 3, 2, 3, 3, 4]",0,"[671, 534, 172, 651, 742, 1113]",Reject
I9J8gIyqRE,Lmser-pix2seq: Learning Stable Sketch Representations For Sketch Healing,"['sketch healing', 'Lmser', 'stable representations', 'bi-directional connections']","[5, 3, 3, 5]","[4, 4, 3, 4]",0,"[1570, 386, 406, 406]",Reject
Zp4EIt1yFID,Toward Effective Deep Reinforcement Learning for 3D Robotic Manipulation: End-to-End Learning from Multimodal Raw Sensory Data,"['deep reinforcement learning', 'robotic manipulation', 'end-to-end learning', 'multimodal representation learning']","[5, 3, 6, 6]","[2, 5, 2, 4]",0,"[113, 532, 393, 571]",Reject
7IG0wsTND7w,Domain Generalisation via Domain Adaptation: An Adversarial Fourier Amplitude Approach,"['Domain generalisation', 'Domain adaptation', 'Fourier analysis']","[1, 6, 6, 5]","[4, 2, 4, 3]",0,"[332, 362, 324, 426]",Reject
7qyLeRm1e3,Improving Generative Flow Networks with Path Regularization,"['generative flow networks', 'path regularization', 'optimal transport']","[6, 6, 5, 8]","[4, 3, 5, 4]",0,"[593, 470, 632, 345]",Reject
iIfDQVyuFD,Confidential-PROFITT: Confidential PROof of FaIr Training of Trees,"['Fairness', 'Audit', 'Confidentiality', 'Zero-Knowledge Proof']","[8, 3, 1]","[4, 3, 4]",1,"[171, 333, 229]",
J_Cja7cpgW,Consolidator: Mergable Adapter with Group Connections for Vision Transformer,"['Efficient Transfer Learning', 'Groups Connections', 'Vision Transformer']","[6, 6, 1, 3]","[3, 4, 3, 4]",1,"[605, 426, 517, 284]",
hxUwnEGxW87,Statistical Theory of Differentially Private Marginal-based Data Synthesis Algorithms,"['Synthetic data', 'differential privacy', 'marginal-based method', 'Bayesian network', 'learning theory']","[8, 5, 5, 6, 8]","[4, 4, 4, 3, 3]",0,"[400, 752, 868, 411, 431]",Accept: poster
33csNbhVnD,Homotopy-based training of NeuralODEs for accurate dynamics discovery,"['neural ordinary differential equation', 'synchronization', 'homotopy', 'dynamical systems', 'physics']","[5, 3, 5, 3]","[3, 4, 2, 3]",1,"[594, 597, 443, 536]",
L8qKBr_bht,Transformers with Multiresolution Attention Heads,"['transformer', 'multiresolution analysis', 'attention heads']","[5, 3, 3, 5]","[3, 4, 4, 4]",0,"[332, 532, 257, 350]",Reject
J3Y7cgZOOS,Anti-Symmetric DGN: a stable architecture for Deep Graph Networks,[],"[3, 3, 5]","[4, 4, 4]",0,"[798, 249, 232]",Reject
xPkJYRsQGM,Contrastive Learning for Unsupervised Domain Adaptation of Time Series,"['unsupervised domain adaptation', 'time series', 'contrastive learning', 'deep learning']","[8, 8, 8, 6]","[4, 4, 4, 4]",0,"[290, 585, 540, 363]",Accept: poster
ZxhIjuo6p4,Model-Based Decentralized Policy Optimization ,['Multi-Agent Reinforcement Learning'],"[8, 8, 8]","[4, 3, 3]",0,"[383, 1155, 241]",Accept: notable-top-25%
47KG_AvNqeZ,Online Low Rank Matrix Completion,"['Matrix Completion', 'Online Learning', 'Recommendation System']","[6, 3, 3, 5]","[4, 3, 3, 4]",0,"[312, 303, 1146, 602]",Reject
gfHLOC35Zh,Modality Complementariness: Towards Understanding Multi-modal Robustness,['multimodal robustness theory'],"[8, 6, 6]","[4, 3, 4]",0,"[268, 356, 471]",Accept: poster
aySB6rDo0z,Effective Offline Reinforcement Learning via Conservative State Value Estimation,['Offline Reinforcement Learning'],"[8, 6, 8, 6, 5]","[3, 4, 4, 4, 3]",0,"[287, 925, 492, 196, 171]",Accept: poster
u05JdX1Qz-b,ChemAlgebra : Algebraic Reasoning on Chemical Reactions,"['algebraic reasoning', 'datasets', 'benchmarks', 'learning-reasoning integration', 'chemical reactions']","[8, 6, 6, 8]","[4, 3, 3, 4]",0,"[364, 242, 316, 476]",Accept: poster
U_T8-5hClV,A Primal-Dual Framework for Transformers and Neural Networks,"['attention', 'transformer', 'neural network', 'support vector regression', 'primal', 'dual']","[5, 3, 6]","[4, 5, 5]",1,"[1036, 872, 267]",
5Egggz1q575,Explaining RL Decisions with Trajectories,"['Explainable RL', 'Explainable AI', 'Offline Reinforcement Learning', 'Trajectory Attribution', 'Decision-Aware AI']","[6, 8, 8, 8]","[4, 4, 3, 2]",0,"[286, 501, 254, 643]",Accept: poster
WhbWzFg8cZ,Keypoint Matching via Random Network Consensus,"['Computer Vision', 'Keypoint Matching', 'Randomized Networks', 'Visual Descriptor', 'Detector']","[8, 8, 8]","[3, 3, 2]",0,"[93, 530, 602]",Accept: notable-top-25%
YWVkyLV53X,Visually-augmented pretrained language models for NLP Tasks without Images,['Visually-augmented pretrained language models for NLP tasks without images'],"[6, 6, 8, 6]","[3, 5, 4, 4]",0,"[286, 723, 379, 736]",Accept: poster
10E_ZGfTBt,Improving Adversarial Robustness via Frequency Regularization,[],"[8, 3, 3, 5, 3]","[3, 4, 2, 1, 4]",0,"[655, 756, 792, 32, 253]",Reject
rnRiiHw8Vy,FastFill: Efficient Compatible Model Update,"['Compatible Representation Learning', 'Image Retrieval', 'Model Regression']","[8, 8, 5, 6]","[3, 4, 4, 4]",0,"[922, 443, 324, 389]",Accept: poster
WsUMeHPo-2,Learnable Graph Convolutional Attention Networks,"['GNN', 'GCN', 'GAT']","[6, 6, 6, 8]","[4, 4, 3, 4]",0,"[725, 251, 379, 344]",Accept: notable-top-25%
D3lPaQ7iqw,Indoor Localisation for Detecting Medication Use in Parkinson's Disease,"['Transformer', 'Indoor Localisation', 'Medication State Classification', ""Parkinson's Disease""]","[5, 3, 3, 8]","[4, 2, 2, 3]",0,"[662, 299, 307, 613]",Reject
N4K5ck-BTT,Scaffolding a Student to Instill Knowledge,"['knowledge distillation', 'tiny capacity student', 'large capacity teacher', 'budget constrained learning']","[5, 3, 3]","[4, 3, 4]",0,"[374, 346, 443]",Reject
a4COps0uokg,User-Interactive Offline Reinforcement Learning,"['Offline RL', 'Reinforcement Learning', 'User', 'Model-based', 'Adaptive']","[6, 5, 6, 8]","[4, 3, 4, 2]",0,"[342, 286, 372, 199]",Accept: poster
rHqa5_nzaCA,No-regret Learning in Repeated First-Price Auctions with Budget Constraints,"['first-price auction', 'budget', 'no-regret learning']","[3, 5, 5, 5]","[5, 4, 4, 4]",0,"[636, 467, 538, 818]",Reject
GIZg_kOXqyG,Private and Efficient Meta-Learning with Low Rank and Sparse decomposition,"['Meta-learning', 'Low-rank', 'Sparse', 'Privacy']","[5, 5, 5, 8]","[4, 3, 3, 2]",0,"[366, 439, 423, 306]",Reject
fwn2Mqpy4pS,$\omega$GNNs: Deep Graph Neural Networks Enhanced by Multiple Propagation Operators,"['Graph Neural Networks', 'Deep Learning', 'Graph Propagation Operators', 'Over-Smoothing']","[1, 6, 5, 1]","[5, 3, 4, 4]",1,"[568, 607, 476, 505]",
8CJrjp73sfk,Few-bit Backward: Quantized Gradients of Activation Functions for Memory Footprint Reduction,[],"[6, 6, 8]","[2, 3, 3]",0,"[161, 504, 403]",Accept: poster
EBS4C77p_5S,SLTUNET: A Simple Unified Model for Sign Language Translation,"['Unified Modeling', 'Multi-task Learning', 'Sign Language Translation', 'Cross-modality Learning']","[8, 6, 6, 6]","[4, 4, 3, 3]",0,"[511, 656, 709, 574]",Accept: poster
JunUr1y3Wa6,Pruning by Active Attention Manipulation,[],"[5, 5, 3]","[3, 3, 4]",0,"[299, 249, 750]",Reject
lYZZl2hp1gp,Robustness of Unsupervised Representation Learning without Labels,"['robustness', 'representation learning']","[6, 6, 6, 6]","[3, 2, 4, 3]",1,"[724, 151, 219, 217]",
iUYpN14qjTF,Understanding the Generalization of Adam in Learning Neural Networks with Proper Regularization,"['generalization', 'gradient descent', 'Neural tangent kernel', 'Adam', 'nonconvex optimization']","[8, 6, 5, 3]","[3, 3, 4, 4]",0,"[587, 494, 712, 541]",Reject
o_HqtIc-oF,ACQL: An Adaptive Conservative Q-Learning Framework for Offline Reinforcement Learning,"['Deep Reinforcement Learning', 'Offline Deep Reinforcement Learning']","[6, 6, 5]","[4, 4, 5]",0,"[516, 149, 602]",Reject
c9lAOPvQHS,Fisher-Legendre (FishLeg) optimization of deep neural networks,"['Second-order optimization', 'Natural Gradient', 'Deep Learning', 'Meta-learning', 'Fisher information', 'Legendre-Fenchel duality']","[8, 8, 6, 6]","[3, 3, 3, 4]",0,"[230, 518, 440, 628]",Accept: poster
0_TxFpAsEI,"A law of adversarial risk, interpolation, and label noise","['label noise', 'adversarial robustness', 'lower bound', 'robust machine learning']","[6, 8, 5, 6]","[4, 4, 4, 4]",0,"[215, 348, 399, 821]",Accept: poster
X8-VWbONvr,Lossy Image Compression with Conditional Diffusion Models,"['neural image compression', 'denoising diffusion models']","[6, 3, 3, 3]","[4, 4, 3, 4]",0,"[412, 543, 283, 539]",Reject
YAxV_Krcdjm,ASIF: coupled data turns unimodal models to multimodal without training,"['Representation learning', 'Multimodal models', 'Analogy', 'Sparsity', 'Relative representations']","[3, 6, 5, 5]","[4, 4, 3, 3]",0,"[1429, 439, 398, 384]",Reject
U3_J25hAoRQ,Momentum Boosted Episodic Memory for Improving Learning in Long-Tailed RL Environments,"['long tail distribution', 'reinforcement learning', 'representation learning', 'contrastive learning', 'complementary learning system', 'hippocampus']","[3, 3, 3, 3]","[5, 4, 3, 5]",1,"[381, 275, 223, 651]",
LeZ39Gkwbi0,ProtoGNN: Prototype-Assisted Message Passing Framework for Non-Homophilous Graphs,"['Graph Neural Networks', 'Graph representation learning', 'Non-homophilous Graph', 'Heterophily', 'Non-homophily', 'Node Classification']","[5, 6, 8, 10]","[5, 4, 5, 4]",0,"[664, 706, 290, 340]",Accept: notable-top-5%
HVVDVaegjaW,MonoFlow: A Unified Generative Modeling Framework for GAN Variants,[],"[6, 1, 3]","[5, 4, 3]",1,"[1115, 432, 516]",
Th4_9F0a6l,The Effective coalitions of Shapley value For Integrated Gradients,['Explanation Shapley value'],"[6, 6, 8]","[3, 3, 3]",0,"[481, 321, 401]",Accept: poster
EN8YE5dkOO,Cold Rao-Blackwellized Straight-Through Gumbel-Softmax Gradient Estimator,"['Gumbel-Softmax', 'categorical variables', 'Concrete distribution', 'gradient', 'straight-through', 'VAE', 'quantization']","[5, 6, 3]","[4, 2, 4]",0,"[301, 408, 731]",Reject
IXBC0sG3cN,Tree-structure segmentation for logistic regression,"['logistic regression', 'decision tree', 'credit scoring', 'segmentation']","[3, 3, 10, 3]","[4, 4, 4, 5]",0,"[702, 329, 1177, 732]",Reject
4Jq0XWCZQel,Neural Image Compression with a Diffusion-based Decoder,"['neural', 'image', 'lossy', 'compression', 'diffusion', 'gan', 'perceptual']","[5, 3, 1]","[3, 4, 4]",0,"[374, 486, 630]",Reject
nchvKfvNeX0,Learning ReLU networks to high uniform accuracy is intractable,"['learning theory', 'ReLU networks', 'hardness results', 'sample complexity', 'teacher-student learning']","[3, 5, 3, 3]","[3, 3, 2, 4]",1,"[674, 473, 852, 870]",
Rkk51I-BpMH,Caption supervision enables robust learners: a controlled study of distributionally robust model training,"['self-supervised learning', 'computer vision', 'effective robustness', 'vision language', 'CLIP', 'ImageNet', 'LAION', 'CC12M', 'YFCC']","[8, 6, 6]","[4, 3, 3]",0,"[426, 306, 342]",Accept: poster
MnEjsw-vj-X,Active Learning for Object Detection with Evidential Deep Learning and Hierarchical Uncertainty Aggregation,"['Active Learning', 'Object Detection', 'Uncertainty Estimation', 'Bayesian Learning']","[5, 6, 5, 6]","[3, 3, 4, 2]",0,"[454, 368, 568, 148]",Reject
5spDgWmpY6x,How Sharpness-Aware Minimization Minimizes Sharpness?,"['implicit bias', 'implicit regularization', 'sharpness', 'sharpness aware minimization']","[6, 5, 6, 8]","[2, 4, 2, 4]",0,"[361, 213, 551, 316]",Accept: poster
TBOFHtBariC,On discrete symmetries of robotics systems: A group-theoretic and data-driven analysis,"['Morphological Symmetries', 'Discrete Symmetries of Dynamical Systems', 'Equivariant Dynamics', 'Equivariant Function Approximators', 'Geometric Deep Learning']","[6, 6, 8, 6]","[2, 2, 3, 3]",0,"[504, 219, 522, 474]",Accept: poster
xtbog7cfsr,The Implicit Bias of Minima Stability in Multivariate Shallow ReLU Networks,"['Implicit bias', 'implicit regularization', 'stability', 'Hessian', 'dynamical systems', 'depth separation', 'approximation']","[6, 8, 5, 5]","[3, 3, 3, 4]",0,"[254, 511, 389, 513]",Accept: poster
u0aNcjqhEJ,Consciousness-Aware Multi-Agent Reinforcement Learning,['multi-agent reinforcement learning'],"[3, 3, 8, 5]","[5, 5, 2, 3]",0,"[657, 898, 549, 405]",Reject
663Cl-KetJ,Better with Less: Data-Active Pre-training of Graph Neural Networks,"['Pre-training', 'Graph Neural Networks']","[6, 6, 6, 10]","[5, 4, 3, 4]",0,"[403, 981, 217, 341]",Reject
5KUPKjHYD-l,MAST: Masked Augmentation Subspace Training for Generalizable Self-Supervised Priors,"['Self-Supervised Learning (SSL)', 'Generalization', 'Computer vision']","[5, 8, 6, 5]","[3, 4, 4, 3]",0,"[499, 578, 395, 391]",Reject
yHIIM9BgOo,Graph-based Deterministic Policy Gradient for Repetitive Combinatorial Optimization Problems,[],"[5, 8, 5, 5]","[4, 3, 4, 4]",0,"[397, 276, 321, 273]",Accept: poster
2mvALOAWaxY,Lower Bounds on the Depth of Integral ReLU Neural Networks via Lattice Polytopes,"['Rectified Linear Unit', 'Neural Network Expressivity', 'Neural Network Depth', 'Lattice Polytope', 'Normalized Volume']","[6, 6, 5, 8]","[5, 5, 4, 4]",0,"[342, 417, 615, 519]",Reject
7pl0FRiS0Td,Contextual Transformer for Offline Reinforcement Learning,"['Offline Meta Reinforcement Learning', 'Prompt Tuning', 'Transformer']","[5, 3, 5, 5]","[2, 4, 4, 3]",0,"[483, 622, 789, 476]",Reject
8XQd91fDSf9,Two-Dimensional Weisfeiler-Lehman Graph Neural Networks for Link Prediction,[],"[5, 3, 3, 5]","[4, 4, 4, 3]",0,"[343, 117, 287, 246]",Reject
JLLTtEdh1ZY,Wasserstein Auto-encoded MDPs: Formal Verification of Efficiently Distilled RL Policies with Many-sided Guarantees,"['Reinforcement learning', 'Formal Verification', 'Representation Learning']","[5, 1, 3, 3]","[3, 4, 5, 3]",1,"[440, 659, 434, 432]",
UL3RnLLQ-jK,Towards graph-level anomaly detection via deep evolutionary mapping,"['Graph anomaly detection', 'anomaly detection', 'graph representation', 'deep learning', 'graph neural network']","[3, 3, 3, 3]","[5, 4, 5, 4]",0,"[379, 497, 380, 770]",Reject
OTbRTIY4YS,Global Explainability of GNNs via Logic Combination of Learned Concepts,"['Explainability', 'Graph Neural Networks', 'Concept Learning']","[6, 5, 5]","[3, 3, 3]",0,"[471, 155, 381]",Reject
zZXztocaN9,BO-Muse: A Human expert and AI teaming framework for accelerated experimental design ,"['Experimental Design', 'Machine learning', 'Optimisation', 'Bayesian optimisation', 'Human-AI Teaming']","[5, 5, 3]","[4, 3, 4]",0,"[428, 256, 225]",Reject
PAKkOriJBd,Coordination Scheme Probing for Generalizable Multi-Agent Reinforcement Learning,"['reinforcement learning', 'multi-agent reinforcement learning', 'agent modeling']","[8, 8, 8]","[2, 3, 3]",0,"[701, 417, 483]",Accept: poster
3v2DIO9oVl,Generalization error bounds for Neural Networks with ReLU activation,"['relu stability', 'sgd stability', 'non smooth neural network stability']","[5, 5, 6, 3]","[3, 3, 3, 4]",1,"[312, 826, 364, 330]",
e3U6bGsfcA,"Two Birds, One Stone: An Equivalent Transformation for Hyper-relational Knowledge Graph Modeling","['Hyper-relational knowledge graph', 'hyperedge expansion', 'graph neural network']","[8, 6, 6, 6]","[4, 4, 4, 5]",0,"[278, 309, 669, 430]",Accept: poster
JpRExTbl1-,Gradient Gating for Deep Multi-Rate Learning on Graphs,"['GNNs', 'message-passing', 'oversmoothing', 'heterophilic graphs', 'multi-rate learning', 'gating', 'large graphs']","[5, 5, 6, 6]","[4, 4, 3, 3]",0,"[866, 432, 372, 262]",Reject
sKWlRDzPfd7,MAESTRO: Open-Ended Environment Design for Multi-Agent Reinforcement Learning,"['reinforcement learning', 'multi-agent learning', 'unsupervised environment design']","[5, 5, 5]","[3, 2, 4]",0,"[696, 337, 331]",Reject
0Vv4H4Ch0la,Capturing the Motion of Every Joint: 3D Human Pose and Shape Estimation with Independent Tokens,"['3D human pose and shape estimation', '3d human reconstruction', 'transformer', 'independent tokens', 'temporal modeling', 'joint rotational motion']","[5, 6, 6, 5]","[4, 4, 3, 4]",0,"[395, 718, 98, 471]",Reject
gu-SC0dpkvw,Almost Linear Constant-Factor Sketching for $\ell_1$ and Logistic Regression,"['regression', 'sketching', 'data streams', 'logistic regression']","[5, 3, 3]","[2, 3, 4]",1,"[349, 597, 600]",
7tJyBmu9iCj,Neural-based classification rule learning for sequential data,"['classification rule learning', 'binary neural network', 'interpretable AI', 'sequential data']","[6, 5, 8, 5, 6]","[5, 5, 4, 2, 4]",0,"[635, 160, 205, 170, 147]",Reject
oIkZyOytR3g,Q-learning Decision Transformer: Leveraging Dynamic Programming for Conditional Sequence Modelling in Offline RL,"['offline reinforcement learning', 'reward conditional model', 'dynamic programming', 'decision transformer']","[6, 3, 3, 3]","[3, 4, 4, 4]",0,"[921, 374, 527, 394]",Reject
wJkXkCzWFSx,$\epsilon$-Invariant Hierarchical Reinforcement Learning for Building Generalizable Policy,"['hierarchical reinforcement learning', 'generalizable policy', 'zero-shot generalization']","[5, 5, 8, 8]","[3, 3, 3, 4]",0,"[239, 1233, 503, 463]",Accept: poster
-SKvXtXPCaJ,Learning Control by Iterative Inversion,"['RL', 'IRL']","[3, 5, 5]","[3, 3, 2]",0,"[293, 647, 444]",Reject
7o6iMO1gkeJ,DetectBench: An Object Detection Benchmark for OOD Generalization Algorithms,"['Out-of-Distribution', 'object detection', 'benchmark']","[3, 3, 6, 6]","[5, 5, 3, 4]",0,"[980, 284, 273, 440]",Reject
WhwtdGkbaDr,Generalization Bounds with Arbitrary Complexity Measures,"['Complexity Measure', 'Generalization Bounds', 'Disintegrated PAC-Bayes Bounds']","[5, 6, 8]","[5, 3, 3]",0,"[762, 204, 325]",Accept: poster
deit1AdsFU,Learning To Invert: Simple Adaptive Attacks for Gradient Inversion in Federated Learning,[],"[6, 6, 6, 6, 8]","[5, 4, 3, 4, 5]",0,"[817, 425, 692, 262, 701]",Accept: poster
ORp91sAbzI,Leveraging Unlabeled Data to Track Memorization,"['memorization', 'label noise', 'generalization', 'unlabeled data', 'deep learning']","[5, 3, 5, 3]","[4, 3, 4, 4]",1,"[474, 454, 326, 471]",
n-d5xFHrk4,CCIL: Context-conditioned imitation learning for urban driving,[],"[6, 6, 6, 6]","[3, 4, 5, 3]",0,"[515, 568, 491, 454]",Accept: poster
BVaytYu5Yj,Improving Continual Learning by Accurate Gradient Reconstructions of the Past,[],"[6, 8, 5]","[2, 3, 4]",0,"[202, 172, 658]",Accept: poster
N6NO4o_b5r,Group-wise Verifiable Distributed Computing for Machine Learning under Adversarial Attacks,"['Adversarial attack', 'Verifiable computing', 'Distributed Computing', 'Coded computing']","[6, 6, 6]","[3, 3, 4]",0,"[274, 460, 1166]",Accept: notable-top-25%
241s3NHjxc,Extending graph transformers with quantum computed aggregation,"['graph neural networks', 'graph representation learning', 'quantum computing', 'graph transformers']","[5, 6, 6, 3]","[3, 4, 5, 5]",0,"[237, 359, 206, 369]",Reject
SmufNDN90G,Policy-Based Self-Competition for Planning Problems,"['reinforcement learning', 'alphazero', 'self-competition', 'self-critical', 'gumbel', 'mcts']","[5, 8, 3]","[4, 5, 5]",0,"[931, 954, 923]",Reject
1yaLQb4mIl,Can Fair Federated Learning reduce the need for personalization?,"['Federated Learning', 'Fair Federated Learning', 'FL', 'Fair FL', 'Local Adaptation', 'Personalization', 'Machine Learning', 'ML', 'Deep Learning', 'DL', 'Distributed Machine Learning']","[3, 5, 6, 6]","[5, 3, 4, 4]",0,"[497, 750, 306, 369]",Reject
KkazG4lgKL,Efficient Out-of-Distribution Detection based on In-Distribution Data Patterns Memorization with Modern Hopfield Energy,"['Out-of-Distribution detection', 'Hopfield Energy', 'Hyperparameter-Free']","[8, 5, 3]","[3, 3, 4]",0,"[192, 331, 407]",Reject
